Date,SKU_ID,Warehouse_ID,Supplier_ID,Region,Units_Sold,Inventory_Level,Supplier_Lead_Time_Days,Reorder_Point,Order_Quantity,Unit_Cost,Unit_Price,Promotion_Flag,Stockout_Flag,Demand_Forecast
2024-06-08,SKU_24,WH_3,SUP_3,South,31,461,10,209,0,10.59,15.15,1,0,32.13
2024-06-08,SKU_24,WH_4,SUP_3,North,26,280,13,301,0,7.11,12.19,0,0,26.84
2024-06-08,SKU_24,WH_2,SUP_7,West,29,697,5,365,0,19.69,29.64,0,0,34.63
2024-06-08,SKU_24,WH_1,SUP_2,West,35,566,2,288,0,6.14,10.22,0,0,31.95
2024-06-09,SKU_24,WH_3,SUP_3,East,26,435,10,209,0,10.59,15.15,0,0,20.88
2024-06-09,SKU_24,WH_2,SUP_7,North,22,675,5,365,0,19.69,29.64,0,0,19.17
2024-06-09,SKU_24,WH_4,SUP_3,East,33,671,13,301,424,7.11,12.19,0,0,31.93
2024-06-09,SKU_24,WH_1,SUP_2,West,22,544,2,288,0,6.14,10.22,0,0,21.66
2024-06-09,SKU_24,WH_5,SUP_4,West,25,460,7,313,0,7.27,12.17,0,0,28.66
2024-06-10,SKU_24,WH_1,SUP_2,East,27,517,2,288,0,6.14,10.22,0,0,27.94
2024-06-10,SKU_24,WH_4,SUP_3,South,28,643,13,301,0,7.11,12.19,0,0,26.69
2024-06-10,SKU_24,WH_2,SUP_7,West,22,653,5,365,0,19.69,29.64,0,0,14.74
2024-06-10,SKU_24,WH_5,SUP_4,South,27,433,7,313,0,7.27,12.17,0,0,25.36
2024-06-10,SKU_24,WH_3,SUP_3,West,17,418,10,209,0,10.59,15.15,0,0,14.12
2024-06-11,SKU_24,WH_4,SUP_3,West,22,621,13,301,0,7.11,12.19,0,0,22.61
2024-06-11,SKU_24,WH_2,SUP_7,East,27,626,5,365,0,19.69,29.64,0,0,24.34
2024-06-11,SKU_24,WH_1,SUP_2,West,23,494,2,288,0,6.14,10.22,0,0,23.45
2024-06-11,SKU_24,WH_5,SUP_4,North,29,404,7,313,0,7.27,12.17,1,0,29.41
2024-06-11,SKU_24,WH_3,SUP_3,North,26,392,10,209,0,10.59,15.15,0,0,20.74
2024-06-12,SKU_24,WH_4,SUP_3,North,28,593,13,301,0,7.11,12.19,0,0,32.25
2024-06-12,SKU_24,WH_2,SUP_7,South,25,601,5,365,0,19.69,29.64,0,0,21.87
2024-06-12,SKU_24,WH_1,SUP_2,West,22,472,2,288,0,6.14,10.22,1,0,22.48
2024-06-12,SKU_24,WH_5,SUP_4,North,23,381,7,313,0,7.27,12.17,0,0,27.41
2024-06-12,SKU_24,WH_3,SUP_3,North,22,370,10,209,0,10.59,15.15,0,0,22.5
2024-06-13,SKU_24,WH_3,SUP_3,North,21,349,10,209,0,10.59,15.15,0,0,13.37
2024-06-13,SKU_24,WH_4,SUP_3,South,20,573,13,301,0,7.11,12.19,0,0,21.12
2024-06-13,SKU_24,WH_2,SUP_7,South,28,573,5,365,0,19.69,29.64,1,0,26.69
2024-06-13,SKU_24,WH_5,SUP_4,North,21,360,7,313,0,7.27,12.17,0,0,22.09
2024-06-13,SKU_24,WH_1,SUP_2,East,18,454,2,288,0,6.14,10.22,0,0,22.81
2024-06-14,SKU_24,WH_3,SUP_3,South,19,330,10,209,0,10.59,15.15,0,0,21.49
2024-06-14,SKU_24,WH_4,SUP_3,North,10,563,13,301,0,7.11,12.19,0,0,9.13
2024-06-14,SKU_24,WH_1,SUP_2,West,23,431,2,288,0,6.14,10.22,0,0,24.25
2024-06-14,SKU_24,WH_5,SUP_4,West,21,339,7,313,0,7.27,12.17,0,0,22.79
2024-06-14,SKU_24,WH_2,SUP_7,North,16,557,5,365,0,19.69,29.64,0,0,9.51
2024-06-15,SKU_24,WH_2,SUP_7,West,26,531,5,365,0,19.69,29.64,0,0,25.75
2024-06-15,SKU_24,WH_4,SUP_3,South,22,541,13,301,0,7.11,12.19,0,0,19.67
2024-06-15,SKU_24,WH_5,SUP_4,South,26,313,7,313,0,7.27,12.17,0,0,25.49
2024-06-15,SKU_24,WH_3,SUP_3,East,19,311,10,209,0,10.59,15.15,0,0,18.17
2024-06-15,SKU_24,WH_1,SUP_2,South,22,409,2,288,0,6.14,10.22,0,0,20.77
2024-06-16,SKU_24,WH_2,SUP_7,South,13,518,5,365,0,19.69,29.64,0,0,11.35
2024-06-16,SKU_24,WH_5,SUP_4,East,17,775,7,313,479,7.27,12.17,0,0,14.7
2024-06-16,SKU_24,WH_3,SUP_3,South,27,284,10,209,0,10.59,15.15,1,0,24.66
2024-06-16,SKU_24,WH_4,SUP_3,West,34,507,13,301,0,7.11,12.19,0,0,35.08
2024-06-16,SKU_24,WH_1,SUP_2,North,25,384,2,288,0,6.14,10.22,0,0,25.6
2024-06-17,SKU_24,WH_5,SUP_4,East,20,755,7,313,0,7.27,12.17,0,0,20.95
2024-06-17,SKU_24,WH_2,SUP_7,East,27,491,5,365,0,19.69,29.64,0,0,24.63
2024-06-17,SKU_24,WH_3,SUP_3,South,22,262,10,209,0,10.59,15.15,0,0,21.61
2024-06-17,SKU_24,WH_1,SUP_2,South,22,362,2,288,0,6.14,10.22,0,0,21.83
2024-06-17,SKU_24,WH_4,SUP_3,South,23,484,13,301,0,7.11,12.19,0,0,20.29
2024-06-18,SKU_24,WH_1,SUP_2,North,16,346,2,288,0,6.14,10.22,0,0,16.61
2024-06-18,SKU_24,WH_5,SUP_4,North,25,730,7,313,0,7.27,12.17,0,0,15.23
2024-06-18,SKU_24,WH_2,SUP_7,North,26,465,5,365,0,19.69,29.64,0,0,26.15
2024-06-18,SKU_24,WH_3,SUP_3,North,21,241,10,209,0,10.59,15.15,0,0,15.45
2024-06-18,SKU_24,WH_4,SUP_3,West,26,458,13,301,0,7.11,12.19,0,0,27.45
2024-06-19,SKU_24,WH_2,SUP_7,East,23,442,5,365,0,19.69,29.64,0,0,24.46
2024-06-19,SKU_24,WH_3,SUP_3,South,26,215,10,209,0,10.59,15.15,1,0,24.89
2024-06-19,SKU_24,WH_1,SUP_2,East,20,326,2,288,0,6.14,10.22,0,0,18.7
2024-06-19,SKU_24,WH_4,SUP_3,North,11,447,13,301,0,7.11,12.19,0,0,11.44
2024-06-19,SKU_24,WH_5,SUP_4,South,16,714,7,313,0,7.27,12.17,0,0,11.61
2024-06-20,SKU_24,WH_2,SUP_7,East,20,422,5,365,0,19.69,29.64,0,0,21.29
2024-06-20,SKU_24,WH_3,SUP_3,West,23,192,10,209,0,10.59,15.15,1,0,23.33
2024-06-20,SKU_24,WH_4,SUP_3,West,22,425,13,301,0,7.11,12.19,0,0,24.68
2024-06-20,SKU_24,WH_1,SUP_2,South,17,309,2,288,0,6.14,10.22,0,0,10.66
2024-06-20,SKU_24,WH_5,SUP_4,South,12,702,7,313,0,7.27,12.17,0,0,10.07
2024-06-21,SKU_24,WH_3,SUP_3,South,27,370,10,209,205,10.59,15.15,0,0,28.93
2024-06-21,SKU_24,WH_5,SUP_4,South,18,684,7,313,0,7.27,12.17,0,0,18.07
2024-06-21,SKU_24,WH_1,SUP_2,East,29,280,2,288,0,6.14,10.22,0,0,29.68
2024-06-21,SKU_24,WH_2,SUP_7,North,24,398,5,365,0,19.69,29.64,0,0,28.37
2024-06-21,SKU_24,WH_4,SUP_3,East,12,413,13,301,0,7.11,12.19,0,0,11.84
2024-06-22,SKU_24,WH_5,SUP_4,East,23,661,7,313,0,7.27,12.17,0,0,19.86
2024-06-22,SKU_24,WH_2,SUP_7,North,23,375,5,365,0,19.69,29.64,0,0,24.48
2024-06-22,SKU_24,WH_1,SUP_2,East,7,599,2,288,326,6.14,10.22,1,0,13.5
2024-06-22,SKU_24,WH_3,SUP_3,West,16,354,10,209,0,10.59,15.15,0,0,16.91
2024-06-22,SKU_24,WH_4,SUP_3,East,36,377,13,301,0,7.11,12.19,1,0,38.55
2024-06-23,SKU_24,WH_1,SUP_2,West,30,569,2,288,0,6.14,10.22,0,0,30.53
2024-06-23,SKU_24,WH_3,SUP_3,East,23,331,10,209,0,10.59,15.15,0,0,27.14
2024-06-23,SKU_24,WH_4,SUP_3,North,20,357,13,301,0,7.11,12.19,0,0,21.8
2024-06-23,SKU_24,WH_2,SUP_7,West,20,355,5,365,0,19.69,29.64,1,0,21.83
2024-06-23,SKU_24,WH_5,SUP_4,West,16,645,7,313,0,7.27,12.17,0,0,11.05
2024-06-24,SKU_24,WH_1,SUP_2,East,24,545,2,288,0,6.14,10.22,0,0,25.57
2024-06-24,SKU_24,WH_2,SUP_7,South,26,701,5,365,372,19.69,29.64,0,0,32.41
2024-06-24,SKU_24,WH_3,SUP_3,East,27,304,10,209,0,10.59,15.15,0,0,20.39
2024-06-24,SKU_24,WH_4,SUP_3,North,20,337,13,301,0,7.11,12.19,0,0,18.91
2024-06-24,SKU_24,WH_5,SUP_4,North,21,624,7,313,0,7.27,12.17,0,0,19.0
2024-06-25,SKU_24,WH_2,SUP_7,South,21,680,5,365,0,19.69,29.64,0,0,19.34
2024-06-25,SKU_24,WH_1,SUP_2,West,22,523,2,288,0,6.14,10.22,0,0,17.62
2024-06-25,SKU_24,WH_3,SUP_3,East,25,279,10,209,0,10.59,15.15,0,0,26.84
2024-06-25,SKU_24,WH_4,SUP_3,East,23,314,13,301,0,7.11,12.19,0,0,22.43
2024-06-25,SKU_24,WH_5,SUP_4,East,19,605,7,313,0,7.27,12.17,0,0,16.51
2024-06-26,SKU_24,WH_1,SUP_2,East,19,504,2,288,0,6.14,10.22,0,0,17.61
2024-06-26,SKU_24,WH_2,SUP_7,South,22,658,5,365,0,19.69,29.64,0,0,21.93
2024-06-26,SKU_24,WH_5,SUP_4,East,24,581,7,313,0,7.27,12.17,0,0,21.9
2024-06-26,SKU_24,WH_3,SUP_3,South,14,265,10,209,0,10.59,15.15,0,0,15.35
2024-06-26,SKU_24,WH_4,SUP_3,West,25,289,13,301,0,7.11,12.19,0,0,21.59
2024-06-27,SKU_24,WH_3,SUP_3,North,25,240,10,209,0,10.59,15.15,0,0,22.63
2024-06-27,SKU_24,WH_4,SUP_3,West,21,468,13,301,200,7.11,12.19,0,0,18.95
2024-06-27,SKU_24,WH_1,SUP_2,East,22,482,2,288,0,6.14,10.22,0,0,17.68
2024-06-27,SKU_24,WH_2,SUP_7,West,29,629,5,365,0,19.69,29.64,0,0,34.98
2024-06-27,SKU_24,WH_5,SUP_4,East,24,557,7,313,0,7.27,12.17,0,0,25.8
2024-06-28,SKU_24,WH_4,SUP_3,North,18,450,13,301,0,7.11,12.19,0,0,18.41
2024-06-28,SKU_24,WH_3,SUP_3,East,19,221,10,209,0,10.59,15.15,0,0,22.65
2024-06-28,SKU_24,WH_2,SUP_7,North,19,610,5,365,0,19.69,29.64,0,0,21.73
2024-06-28,SKU_24,WH_5,SUP_4,North,17,540,7,313,0,7.27,12.17,0,0,13.59
2024-06-28,SKU_24,WH_1,SUP_2,West,18,464,2,288,0,6.14,10.22,0,0,19.1
2024-06-29,SKU_24,WH_5,SUP_4,East,25,515,7,313,0,7.27,12.17,0,0,25.54
2024-06-29,SKU_24,WH_4,SUP_3,South,17,433,13,301,0,7.11,12.19,0,0,17.86
2024-06-29,SKU_24,WH_2,SUP_7,East,21,589,5,365,0,19.69,29.64,0,0,20.31
2024-06-29,SKU_24,WH_1,SUP_2,West,24,440,2,288,0,6.14,10.22,1,0,25.63
2024-06-29,SKU_24,WH_3,SUP_3,South,17,204,10,209,0,10.59,15.15,0,0,14.19
2024-06-30,SKU_24,WH_4,SUP_3,North,17,416,13,301,0,7.11,12.19,0,0,12.66
2024-06-30,SKU_24,WH_5,SUP_4,East,27,488,7,313,0,7.27,12.17,0,0,24.2
2024-06-30,SKU_24,WH_2,SUP_7,South,20,569,5,365,0,19.69,29.64,0,0,21.64
2024-06-30,SKU_24,WH_1,SUP_2,North,22,418,2,288,0,6.14,10.22,0,0,24.45
2024-06-30,SKU_24,WH_3,SUP_3,West,20,402,10,209,218,10.59,15.15,0,0,16.83
2024-07-01,SKU_24,WH_5,SUP_4,South,11,477,7,313,0,7.27,12.17,0,0,4.71
2024-07-01,SKU_24,WH_4,SUP_3,North,26,390,13,301,0,7.11,12.19,0,0,24.13
2024-07-01,SKU_24,WH_3,SUP_3,East,19,383,10,209,0,10.59,15.15,0,0,25.62
2024-07-01,SKU_24,WH_2,SUP_7,North,21,548,5,365,0,19.69,29.64,0,0,20.04
2024-07-01,SKU_24,WH_1,SUP_2,North,21,397,2,288,0,6.14,10.22,0,0,17.26
2024-07-02,SKU_24,WH_3,SUP_3,East,17,366,10,209,0,10.59,15.15,0,0,17.16
2024-07-02,SKU_24,WH_2,SUP_7,West,27,521,5,365,0,19.69,29.64,0,0,23.18
2024-07-02,SKU_24,WH_4,SUP_3,East,14,376,13,301,0,7.11,12.19,0,0,13.26
2024-07-02,SKU_24,WH_1,SUP_2,North,21,376,2,288,0,6.14,10.22,0,0,20.09
2024-07-02,SKU_24,WH_5,SUP_4,East,28,449,7,313,0,7.27,12.17,0,0,30.97
2024-07-03,SKU_24,WH_2,SUP_7,South,24,497,5,365,0,19.69,29.64,1,0,22.6
2024-07-03,SKU_24,WH_1,SUP_2,West,27,349,2,288,0,6.14,10.22,0,0,24.4
2024-07-03,SKU_24,WH_3,SUP_3,North,21,345,10,209,0,10.59,15.15,0,0,22.56
2024-07-03,SKU_24,WH_5,SUP_4,North,18,431,7,313,0,7.27,12.17,0,0,16.09
2024-07-03,SKU_24,WH_4,SUP_3,West,19,357,13,301,0,7.11,12.19,0,0,22.77
2024-07-04,SKU_24,WH_5,SUP_4,North,18,413,7,313,0,7.27,12.17,0,0,17.84
2024-07-04,SKU_24,WH_1,SUP_2,South,18,331,2,288,0,6.14,10.22,1,0,17.58
2024-07-04,SKU_24,WH_4,SUP_3,North,12,345,13,301,0,7.11,12.19,0,0,10.46
2024-07-04,SKU_24,WH_2,SUP_7,East,23,474,5,365,0,19.69,29.64,0,0,20.35
2024-07-04,SKU_24,WH_3,SUP_3,West,15,330,10,209,0,10.59,15.15,0,0,13.85
2024-07-05,SKU_24,WH_5,SUP_4,West,26,387,7,313,0,7.27,12.17,1,0,21.95
2024-07-05,SKU_24,WH_1,SUP_2,East,11,320,2,288,0,6.14,10.22,0,0,9.33
2024-07-05,SKU_24,WH_4,SUP_3,East,26,319,13,301,0,7.11,12.19,0,0,29.1
2024-07-05,SKU_24,WH_2,SUP_7,South,12,462,5,365,0,19.69,29.64,0,0,12.39
2024-07-05,SKU_24,WH_3,SUP_3,East,14,316,10,209,0,10.59,15.15,0,0,11.19
2024-07-06,SKU_24,WH_5,SUP_4,North,15,372,7,313,0,7.27,12.17,1,0,12.45
2024-07-06,SKU_24,WH_1,SUP_2,South,15,305,2,288,0,6.14,10.22,0,0,14.73
2024-07-06,SKU_24,WH_4,SUP_3,East,14,305,13,301,0,7.11,12.19,0,0,13.99
2024-07-06,SKU_24,WH_3,SUP_3,South,23,293,10,209,0,10.59,15.15,1,0,24.16
2024-07-06,SKU_24,WH_2,SUP_7,South,28,434,5,365,0,19.69,29.64,1,0,28.47
2024-07-07,SKU_24,WH_2,SUP_7,East,27,407,5,365,0,19.69,29.64,1,0,28.15
2024-07-07,SKU_24,WH_4,SUP_3,West,18,287,13,301,0,7.11,12.19,0,0,21.5
2024-07-07,SKU_24,WH_5,SUP_4,South,17,355,7,313,0,7.27,12.17,0,0,15.33
2024-07-07,SKU_24,WH_3,SUP_3,North,22,271,10,209,0,10.59,15.15,1,0,21.45
2024-07-07,SKU_24,WH_1,SUP_2,East,17,288,2,288,0,6.14,10.22,0,0,15.36
2024-07-08,SKU_24,WH_4,SUP_3,North,15,613,13,301,341,7.11,12.19,0,0,12.11
2024-07-08,SKU_24,WH_5,SUP_4,East,10,345,7,313,0,7.27,12.17,0,0,7.81
2024-07-08,SKU_24,WH_3,SUP_3,West,17,254,10,209,0,10.59,15.15,0,0,15.15
2024-07-08,SKU_24,WH_1,SUP_2,West,20,751,2,288,483,6.14,10.22,1,0,19.36
2024-07-08,SKU_24,WH_2,SUP_7,North,24,383,5,365,0,19.69,29.64,0,0,21.55
2024-07-09,SKU_24,WH_5,SUP_4,North,21,324,7,313,0,7.27,12.17,0,0,18.76
2024-07-09,SKU_24,WH_3,SUP_3,North,16,238,10,209,0,10.59,15.15,0,0,12.56
2024-07-09,SKU_24,WH_2,SUP_7,West,18,365,5,365,0,19.69,29.64,0,0,15.78
2024-07-09,SKU_24,WH_4,SUP_3,West,24,589,13,301,0,7.11,12.19,1,0,21.44
2024-07-09,SKU_24,WH_1,SUP_2,South,13,738,2,288,0,6.14,10.22,0,0,10.66
2024-07-10,SKU_24,WH_2,SUP_7,South,20,749,5,365,404,19.69,29.64,0,0,21.88
2024-07-10,SKU_24,WH_3,SUP_3,South,17,221,10,209,0,10.59,15.15,0,0,19.89
2024-07-10,SKU_24,WH_1,SUP_2,South,14,724,2,288,0,6.14,10.22,0,0,16.7
2024-07-10,SKU_24,WH_4,SUP_3,South,19,570,13,301,0,7.11,12.19,0,0,25.06
2024-07-10,SKU_24,WH_5,SUP_4,South,21,303,7,313,0,7.27,12.17,0,0,17.73
2024-07-11,SKU_24,WH_2,SUP_7,East,13,736,5,365,0,19.69,29.64,0,0,12.9
2024-07-11,SKU_24,WH_3,SUP_3,West,18,203,10,209,0,10.59,15.15,0,0,12.44
2024-07-11,SKU_24,WH_1,SUP_2,South,16,708,2,288,0,6.14,10.22,0,0,13.99
2024-07-11,SKU_24,WH_4,SUP_3,West,19,551,13,301,0,7.11,12.19,0,0,10.81
2024-07-11,SKU_24,WH_5,SUP_4,West,35,756,7,313,488,7.27,12.17,1,0,34.97
2024-07-12,SKU_24,WH_2,SUP_7,East,10,726,5,365,0,19.69,29.64,0,0,8.71
2024-07-12,SKU_24,WH_4,SUP_3,West,15,536,13,301,0,7.11,12.19,0,0,9.78
2024-07-12,SKU_24,WH_5,SUP_4,East,18,738,7,313,0,7.27,12.17,0,0,19.77
2024-07-12,SKU_24,WH_3,SUP_3,South,28,382,10,209,207,10.59,15.15,0,0,31.06
2024-07-12,SKU_24,WH_1,SUP_2,North,19,689,2,288,0,6.14,10.22,0,0,17.43
2024-07-13,SKU_24,WH_5,SUP_4,North,17,721,7,313,0,7.27,12.17,0,0,18.31
2024-07-13,SKU_24,WH_2,SUP_7,East,20,706,5,365,0,19.69,29.64,0,0,23.28
2024-07-13,SKU_24,WH_3,SUP_3,North,7,375,10,209,0,10.59,15.15,0,0,9.01
2024-07-13,SKU_24,WH_1,SUP_2,East,23,666,2,288,0,6.14,10.22,0,0,24.46
2024-07-13,SKU_24,WH_4,SUP_3,South,19,517,13,301,0,7.11,12.19,1,0,22.91
2024-07-14,SKU_24,WH_5,SUP_4,North,18,703,7,313,0,7.27,12.17,0,0,18.88
2024-07-14,SKU_24,WH_2,SUP_7,South,24,682,5,365,0,19.69,29.64,0,0,27.15
2024-07-14,SKU_24,WH_3,SUP_3,East,12,363,10,209,0,10.59,15.15,0,0,13.02
2024-07-14,SKU_24,WH_1,SUP_2,West,22,644,2,288,0,6.14,10.22,1,0,22.38
2024-07-14,SKU_24,WH_4,SUP_3,South,25,492,13,301,0,7.11,12.19,0,0,25.58
2024-07-15,SKU_24,WH_2,SUP_7,East,12,670,5,365,0,19.69,29.64,0,0,11.21
2024-07-15,SKU_24,WH_3,SUP_3,East,19,344,10,209,0,10.59,15.15,0,0,14.75
2024-07-15,SKU_24,WH_4,SUP_3,West,13,479,13,301,0,7.11,12.19,0,0,8.96
2024-07-15,SKU_24,WH_1,SUP_2,East,13,631,2,288,0,6.14,10.22,0,0,19.48
2024-07-15,SKU_24,WH_5,SUP_4,West,14,689,7,313,0,7.27,12.17,0,0,14.09
2024-07-16,SKU_24,WH_5,SUP_4,South,18,671,7,313,0,7.27,12.17,0,0,14.98
2024-07-16,SKU_24,WH_1,SUP_2,South,16,615,2,288,0,6.14,10.22,0,0,20.2
2024-07-16,SKU_24,WH_2,SUP_7,East,20,650,5,365,0,19.69,29.64,0,0,23.45
2024-07-16,SKU_24,WH_3,SUP_3,East,14,330,10,209,0,10.59,15.15,0,0,20.33
2024-07-16,SKU_24,WH_4,SUP_3,East,23,456,13,301,0,7.11,12.19,1,0,23.17
2024-07-17,SKU_24,WH_2,SUP_7,South,11,639,5,365,0,19.69,29.64,0,0,9.74
2024-07-17,SKU_24,WH_4,SUP_3,North,18,438,13,301,0,7.11,12.19,0,0,13.14
2024-07-17,SKU_24,WH_5,SUP_4,North,13,658,7,313,0,7.27,12.17,0,0,8.09
2024-07-17,SKU_24,WH_1,SUP_2,South,18,597,2,288,0,6.14,10.22,0,0,25.25
2024-07-17,SKU_24,WH_3,SUP_3,West,6,324,10,209,0,10.59,15.15,0,0,1.13
2024-07-18,SKU_24,WH_5,SUP_4,East,16,642,7,313,0,7.27,12.17,0,0,16.82
2024-07-18,SKU_24,WH_3,SUP_3,North,19,305,10,209,0,10.59,15.15,0,0,12.05
2024-07-18,SKU_24,WH_4,SUP_3,North,10,428,13,301,0,7.11,12.19,0,0,7.37
2024-07-18,SKU_24,WH_1,SUP_2,West,17,580,2,288,0,6.14,10.22,0,0,13.51
2024-07-18,SKU_24,WH_2,SUP_7,South,14,625,5,365,0,19.69,29.64,0,0,18.67
2024-07-19,SKU_24,WH_4,SUP_3,South,17,411,13,301,0,7.11,12.19,0,0,18.11
2024-07-19,SKU_24,WH_2,SUP_7,South,12,613,5,365,0,19.69,29.64,0,0,16.48
2024-07-19,SKU_24,WH_5,SUP_4,East,8,634,7,313,0,7.27,12.17,0,0,6.0
2024-07-19,SKU_24,WH_1,SUP_2,West,18,562,2,288,0,6.14,10.22,0,0,18.88
2024-07-19,SKU_24,WH_3,SUP_3,West,13,292,10,209,0,10.59,15.15,0,0,12.5
2024-07-20,SKU_24,WH_5,SUP_4,East,21,613,7,313,0,7.27,12.17,0,0,23.47
2024-07-20,SKU_24,WH_2,SUP_7,North,13,600,5,365,0,19.69,29.64,0,0,9.93
2024-07-20,SKU_24,WH_4,SUP_3,East,9,402,13,301,0,7.11,12.19,0,0,10.59
2024-07-20,SKU_24,WH_1,SUP_2,West,17,545,2,288,0,6.14,10.22,0,0,19.07
2024-07-20,SKU_24,WH_3,SUP_3,West,15,277,10,209,0,10.59,15.15,0,0,15.55
2024-07-21,SKU_24,WH_3,SUP_3,East,14,263,10,209,0,10.59,15.15,0,0,18.85
2024-07-21,SKU_24,WH_5,SUP_4,East,15,598,7,313,0,7.27,12.17,1,0,14.1
2024-07-21,SKU_24,WH_1,SUP_2,North,15,530,2,288,0,6.14,10.22,0,0,16.73
2024-07-21,SKU_24,WH_2,SUP_7,East,18,582,5,365,0,19.69,29.64,0,0,20.18
2024-07-21,SKU_24,WH_4,SUP_3,South,11,391,13,301,0,7.11,12.19,0,0,12.72
2024-07-22,SKU_24,WH_3,SUP_3,South,32,231,10,209,0,10.59,15.15,0,0,27.73
2024-07-22,SKU_24,WH_1,SUP_2,South,14,516,2,288,0,6.14,10.22,0,0,18.01
2024-07-22,SKU_24,WH_5,SUP_4,North,27,571,7,313,0,7.27,12.17,0,0,27.52
2024-07-22,SKU_24,WH_2,SUP_7,South,14,568,5,365,0,19.69,29.64,0,0,14.44
2024-07-22,SKU_24,WH_4,SUP_3,North,12,379,13,301,0,7.11,12.19,0,0,13.96
2024-07-23,SKU_24,WH_5,SUP_4,North,12,559,7,313,0,7.27,12.17,0,0,16.91
2024-07-23,SKU_24,WH_1,SUP_2,East,13,503,2,288,0,6.14,10.22,0,0,11.37
2024-07-23,SKU_24,WH_2,SUP_7,South,13,555,5,365,0,19.69,29.64,0,0,11.07
2024-07-23,SKU_24,WH_4,SUP_3,West,17,362,13,301,0,7.11,12.19,0,0,16.55
2024-07-23,SKU_24,WH_3,SUP_3,East,7,224,10,209,0,10.59,15.15,0,0,13.59
2024-07-24,SKU_24,WH_4,SUP_3,West,19,343,13,301,0,7.11,12.19,0,0,15.62
2024-07-24,SKU_24,WH_2,SUP_7,West,17,538,5,365,0,19.69,29.64,0,0,17.06
2024-07-24,SKU_24,WH_5,SUP_4,North,5,554,7,313,0,7.27,12.17,0,0,6.36
2024-07-24,SKU_24,WH_3,SUP_3,South,23,201,10,209,0,10.59,15.15,0,0,17.41
2024-07-24,SKU_24,WH_1,SUP_2,North,12,491,2,288,0,6.14,10.22,0,0,13.86
2024-07-25,SKU_24,WH_2,SUP_7,North,25,513,5,365,0,19.69,29.64,0,0,26.91
2024-07-25,SKU_24,WH_5,SUP_4,West,15,539,7,313,0,7.27,12.17,0,0,10.13
2024-07-25,SKU_24,WH_4,SUP_3,West,6,337,13,301,0,7.11,12.19,1,0,4.58
2024-07-25,SKU_24,WH_3,SUP_3,West,26,415,10,209,240,10.59,15.15,0,0,28.26
2024-07-25,SKU_24,WH_1,SUP_2,East,13,478,2,288,0,6.14,10.22,0,0,11.43
2024-07-26,SKU_24,WH_5,SUP_4,West,24,515,7,313,0,7.27,12.17,0,0,25.01
2024-07-26,SKU_24,WH_4,SUP_3,South,19,318,13,301,0,7.11,12.19,0,0,22.52
2024-07-26,SKU_24,WH_1,SUP_2,West,20,458,2,288,0,6.14,10.22,0,0,21.03
2024-07-26,SKU_24,WH_3,SUP_3,South,16,399,10,209,0,10.59,15.15,1,0,15.85
2024-07-26,SKU_24,WH_2,SUP_7,South,20,493,5,365,0,19.69,29.64,0,0,22.59
2024-07-27,SKU_24,WH_5,SUP_4,West,14,501,7,313,0,7.27,12.17,0,0,12.95
2024-07-27,SKU_24,WH_2,SUP_7,North,15,478,5,365,0,19.69,29.64,0,0,14.29
2024-07-27,SKU_24,WH_3,SUP_3,East,13,386,10,209,0,10.59,15.15,0,0,12.43
2024-07-27,SKU_24,WH_4,SUP_3,East,20,298,13,301,0,7.11,12.19,0,0,12.7
2024-07-27,SKU_24,WH_1,SUP_2,West,25,433,2,288,0,6.14,10.22,0,0,27.18
2024-07-28,SKU_24,WH_1,SUP_2,North,17,416,2,288,0,6.14,10.22,0,0,23.38
2024-07-28,SKU_24,WH_5,SUP_4,East,9,492,7,313,0,7.27,12.17,0,0,9.08
2024-07-28,SKU_24,WH_2,SUP_7,North,8,470,5,365,0,19.69,29.64,0,0,3.27
2024-07-28,SKU_24,WH_3,SUP_3,East,7,379,10,209,0,10.59,15.15,0,0,6.28
2024-07-28,SKU_24,WH_4,SUP_3,South,17,768,13,301,487,7.11,12.19,0,0,16.31
2024-07-29,SKU_24,WH_2,SUP_7,South,18,452,5,365,0,19.69,29.64,0,0,12.38
2024-07-29,SKU_24,WH_4,SUP_3,West,19,749,13,301,0,7.11,12.19,0,0,22.01
2024-07-29,SKU_24,WH_5,SUP_4,East,7,485,7,313,0,7.27,12.17,0,0,10.38
2024-07-29,SKU_24,WH_3,SUP_3,East,16,363,10,209,0,10.59,15.15,0,0,14.68
2024-07-29,SKU_24,WH_1,SUP_2,West,16,400,2,288,0,6.14,10.22,0,0,17.38
2024-07-30,SKU_24,WH_4,SUP_3,East,20,729,13,301,0,7.11,12.19,0,0,27.63
2024-07-30,SKU_24,WH_3,SUP_3,North,16,347,10,209,0,10.59,15.15,0,0,14.25
2024-07-30,SKU_24,WH_5,SUP_4,North,25,460,7,313,0,7.27,12.17,0,0,29.41
2024-07-30,SKU_24,WH_1,SUP_2,North,20,380,2,288,0,6.14,10.22,0,0,17.49
2024-07-30,SKU_24,WH_2,SUP_7,East,17,435,5,365,0,19.69,29.64,0,0,17.86
2024-07-31,SKU_24,WH_3,SUP_3,North,18,329,10,209,0,10.59,15.15,0,0,19.4
2024-07-31,SKU_24,WH_2,SUP_7,West,8,427,5,365,0,19.69,29.64,0,0,8.78
