global_idx,Date,orig_Units_Sold,orig_Order_Quantity,action_idx,order_qty,demand_used,units_sold,inv_before,inv_after,reward,y_order_placed,stockout_flag
1819,2024-12-29,22,0,20,8,18,18,961,943,483.43775342465756,1,0
1820,2024-12-30,20,0,8,18,14,14,954,940,363.4586301369863,1,0
1821,2024-12-30,22,0,20,14,10,10,948,938,243.47254794520546,1,0
1822,2024-12-30,27,0,20,10,20,20,956,936,543.4864657534247,1,0
1823,2024-12-30,15,0,20,20,15,15,950,935,393.49342465753426,1,0
1824,2024-12-30,22,0,20,15,11,11,945,934,273.50038356164384,1,0
1795,2024-12-25,17,0,20,479,16,16,409,393,427.2651506849315,1,0
1796,2024-12-25,17,0,20,108,24,24,393,369,667.4321643835616,1,0
1797,2024-12-25,8,0,20,24,21,21,848,827,574.2449863013699,1,0
1798,2024-12-25,23,0,20,21,14,14,935,921,363.5908493150685,1,0
1799,2024-12-25,13,0,20,14,18,18,945,927,483.54909589041097,1,0
1800,2024-12-26,28,0,20,18,16,16,948,932,423.514301369863,1,0
1801,2024-12-26,18,0,20,16,17,17,946,929,453.5351780821918,1,0
1802,2024-12-26,20,0,20,17,14,14,947,933,363.5073424657534,1,0
1803,2024-12-26,9,0,7,14,18,18,949,931,483.52126027397264,1,0
1804,2024-12-26,7,0,13,18,9,9,948,939,213.46558904109588,1,0
1805,2024-12-27,5,0,20,9,13,13,953,940,333.4586301369863,1,0
1806,2024-12-27,17,0,20,13,15,15,958,943,393.43775342465756,1,0
1807,2024-12-27,27,0,20,15,13,13,952,939,333.4655890410959,1,0
1808,2024-12-27,21,0,20,13,13,13,952,939,333.4655890410959,1,0
1809,2024-12-27,19,0,20,13,11,11,954,943,273.43775342465756,1,0
1810,2024-12-28,23,0,20,11,14,14,956,942,363.44471232876714,1,0
1811,2024-12-28,21,0,5,14,11,11,955,944,273.4307945205479,1,0
1812,2024-12-28,21,0,20,11,8,8,955,947,183.40991780821918,1,0
1813,2024-12-28,10,0,9,8,10,10,961,951,243.3820821917808,1,0
1814,2024-12-28,17,0,20,10,14,14,962,948,363.4029589041096,1,0
1815,2024-12-29,16,0,20,14,24,24,956,932,663.514301369863,1,0
1816,2024-12-29,24,0,10,24,20,20,942,922,543.5838904109589,1,0
1817,2024-12-29,27,0,11,20,22,22,936,914,603.6395616438356,1,0
1818,2024-12-29,24,0,1,22,23,23,938,915,633.632602739726,1,0
1819,2024-12-29,22,0,20,23,18,18,935,917,483.6186849315069,1,0
1820,2024-12-30,20,0,20,18,15,15,939,924,393.5699726027397,1,0
1821,2024-12-30,22,0,20,15,11,11,947,936,273.4864657534247,1,0
1822,2024-12-30,27,0,20,11,16,16,954,938,423.47254794520546,1,0
1823,2024-12-30,15,0,20,16,18,18,953,935,483.4934246575342,1,0
1824,2024-12-30,22,0,20,18,13,13,946,933,333.5073424657534,1,0
1795,2024-12-25,17,0,20,479,17,17,409,392,457.2721095890411,1,0
1796,2024-12-25,17,0,10,109,22,22,392,370,607.4252054794521,1,0
1797,2024-12-25,8,0,20,22,18,18,849,831,484.21715068493154,1,0
1798,2024-12-25,23,0,20,18,16,16,940,924,423.5699726027397,1,0
1799,2024-12-25,13,0,13,16,13,13,946,933,333.5073424657534,1,0
1800,2024-12-26,28,0,20,13,16,16,951,935,423.49342465753426,1,0
1801,2024-12-26,18,0,20,16,13,13,951,938,333.47254794520546,1,0
1802,2024-12-26,20,0,20,13,21,21,951,930,573.5282191780822,1,0
1803,2024-12-26,9,0,20,21,12,12,946,934,303.50038356164384,1,0
1804,2024-12-26,7,0,4,12,20,20,947,927,543.549095890411,1,0
1805,2024-12-27,5,0,20,20,18,18,948,930,483.52821917808217,1,0
1806,2024-12-27,17,0,20,18,15,15,942,927,393.54909589041097,1,0
1807,2024-12-27,27,0,20,15,18,18,947,929,483.5351780821918,1,0
1808,2024-12-27,21,0,20,18,19,19,947,928,513.5421369863013,1,0
1809,2024-12-27,19,0,20,19,20,20,943,923,543.5769315068493,1,0
1810,2024-12-28,23,0,20,20,21,21,941,920,573.5978082191781,1,0
1811,2024-12-28,21,0,20,21,17,17,939,922,453.58389041095893,1,0
1812,2024-12-28,21,0,9,17,14,14,942,928,363.5421369863014,1,0
1813,2024-12-28,10,0,10,14,10,10,949,939,243.46558904109588,1,0
1814,2024-12-28,17,0,20,10,13,13,956,943,333.43775342465756,1,0
1815,2024-12-29,16,0,3,13,10,10,957,947,243.40991780821918,1,0
1816,2024-12-29,24,0,20,10,9,9,957,948,213.4029589041096,1,0
1817,2024-12-29,27,0,20,9,23,23,961,938,633.4725479452055,1,0
1818,2024-12-29,24,0,12,23,21,21,948,927,573.549095890411,1,0
1819,2024-12-29,22,0,20,21,17,17,936,919,453.6047671232877,1,0
1820,2024-12-30,20,0,20,17,9,9,942,933,213.50734246575342,1,0
1821,2024-12-30,22,0,13,9,13,13,954,941,333.4516712328767,1,0
1822,2024-12-30,27,0,9,13,17,17,958,941,453.4516712328767,1,0
1823,2024-12-30,15,0,20,17,11,11,950,939,273.4655890410959,1,0
1824,2024-12-30,22,0,20,11,8,8,952,944,183.43079452054795,1,0
1795,2024-12-25,17,0,14,335,12,12,409,397,307.23731506849316,1,0
1796,2024-12-25,17,0,20,248,14,14,397,383,367.3347397260274,1,0
1797,2024-12-25,8,0,9,14,11,11,718,707,275.08005479452055,1,0
1798,2024-12-25,23,0,20,11,10,10,955,945,243.42383561643834,1,0
1799,2024-12-25,13,0,20,10,15,15,959,944,393.4307945205479,1,0
1800,2024-12-26,28,0,10,15,13,13,955,942,333.44471232876714,1,0
1801,2024-12-26,18,0,20,13,16,16,952,936,423.4864657534247,1,0
1802,2024-12-26,20,0,20,16,18,18,951,933,483.5073424657535,1,0
1803,2024-12-26,9,0,20,18,17,17,946,929,453.5351780821918,1,0
1804,2024-12-26,7,0,20,17,23,23,945,922,633.5838904109589,1,0
1805,2024-12-27,5,0,20,23,16,16,940,924,423.5699726027397,1,0
1806,2024-12-27,17,0,20,16,10,10,941,931,243.5212602739726,1,0
1807,2024-12-27,27,0,20,10,12,12,954,942,303.44471232876714,1,0
1808,2024-12-27,21,0,20,12,12,12,958,946,303.41687671232876,1,0
1809,2024-12-27,19,0,20,12,8,8,956,948,183.4029589041096,1,0
1810,2024-12-28,23,0,20,8,10,10,960,950,243.38904109589043,1,0
1811,2024-12-28,21,0,20,10,10,10,962,952,243.37512328767122,1,0
1812,2024-12-28,21,0,20,10,19,19,960,941,513.4516712328767,1,0
1813,2024-12-28,10,0,20,19,14,14,951,937,363.47950684931504,1,0
1814,2024-12-28,17,0,0,0,19,19,947,928,563.5421369863013,0,0
1815,2024-12-29,16,0,0,0,19,19,947,928,563.5421369863013,0,0
1816,2024-12-29,24,0,20,52,15,15,928,913,393.6465205479452,1,0
1817,2024-12-29,27,0,16,15,15,15,913,898,393.75090410958904,1,0
1818,2024-12-29,24,0,18,15,11,11,950,939,273.4655890410959,1,0
1819,2024-12-29,22,0,20,11,14,14,954,940,363.4586301369863,1,0
1820,2024-12-30,20,0,20,14,16,16,955,939,423.4655890410959,1,0
1821,2024-12-30,22,0,20,16,12,12,950,938,303.47254794520546,1,0
1822,2024-12-30,27,0,20,12,15,15,952,937,393.47950684931504,1,0
1823,2024-12-30,15,0,20,15,20,20,953,933,543.5073424657535,1,0
1824,2024-12-30,22,0,20,20,17,17,945,928,453.5421369863014,1,0
1795,2024-12-25,17,0,16,383,18,18,409,391,487.2790684931507,1,0
1796,2024-12-25,17,0,20,206,22,22,391,369,607.4321643835616,1,0
1797,2024-12-25,8,0,20,22,10,10,752,742,244.83649315068493,1,0
1798,2024-12-25,23,0,20,10,12,12,948,936,303.4864657534247,1,0
1799,2024-12-25,13,0,20,12,10,10,958,948,243.4029589041096,1,0
1800,2024-12-26,28,0,13,10,12,12,958,946,303.41687671232876,1,0
1801,2024-12-26,18,0,20,12,18,18,958,940,483.45863013698636,1,0
1802,2024-12-26,20,0,18,18,13,13,950,937,333.47950684931504,1,0
1803,2024-12-26,9,0,11,13,9,9,949,940,213.4586301369863,1,0
1804,2024-12-26,7,0,20,9,9,9,958,949,213.39600000000002,1,0
1805,2024-12-27,5,0,18,9,12,12,962,950,303.38904109589043,1,0
1806,2024-12-27,17,0,20,12,18,18,959,941,483.4516712328767,1,0
1807,2024-12-27,27,0,20,18,22,22,950,928,603.5421369863013,1,0
1808,2024-12-27,21,0,20,22,20,20,940,920,543.5978082191781,1,0
1809,2024-12-27,19,0,20,20,10,10,938,928,243.5421369863014,1,0
1810,2024-12-28,23,0,19,10,19,19,950,931,513.5212602739726,1,0
1811,2024-12-28,21,0,16,19,25,25,951,926,693.5560547945205,1,0
1812,2024-12-28,21,0,20,25,22,22,936,914,603.6395616438356,1,0
1813,2024-12-28,10,0,10,22,19,19,933,914,513.6395616438356,1,0
1814,2024-12-28,17,0,20,19,11,11,939,928,273.5421369863014,1,0
1815,2024-12-29,16,0,20,11,13,13,950,937,333.47950684931504,1,0
1816,2024-12-29,24,0,16,13,21,21,956,935,573.4934246575342,1,0
1817,2024-12-29,27,0,20,21,19,19,946,927,513.549095890411,1,0
1818,2024-12-29,24,0,10,19,26,26,940,914,723.6395616438356,1,0
1819,2024-12-29,22,0,20,26,26,26,935,909,723.6743561643835,1,0
1820,2024-12-30,20,0,20,26,14,14,928,914,363.63956164383563,1,0
1821,2024-12-30,22,0,20,14,22,22,940,918,603.6117260273973,1,0
1822,2024-12-30,27,0,20,22,13,13,944,931,333.5212602739726,1,0
1823,2024-12-30,15,0,20,13,14,14,945,931,363.5212602739726,1,0
1824,2024-12-30,22,0,20,14,11,11,953,942,273.44471232876714,1,0
1795,2024-12-25,17,0,20,479,15,15,409,394,397.2581917808219,1,0
1796,2024-12-25,17,0,20,107,14,14,394,380,367.35561643835615,1,0
1797,2024-12-25,8,0,20,14,12,12,859,847,304.1058082191781,1,0
1798,2024-12-25,23,0,20,12,5,5,954,949,93.39599999999999,1,0
1799,2024-12-25,13,0,3,5,20,20,963,943,543.4377534246576,1,0
1800,2024-12-26,28,0,14,20,18,18,955,937,483.47950684931504,1,0
1801,2024-12-26,18,0,17,18,13,13,942,929,333.5351780821918,1,0
1802,2024-12-26,20,0,17,13,17,17,949,932,453.514301369863,1,0
1803,2024-12-26,9,0,20,17,19,19,950,931,513.5212602739726,1,0
1804,2024-12-26,7,0,20,19,17,17,944,927,453.54909589041097,1,0
1805,2024-12-27,5,0,20,17,8,8,944,936,183.48646575342465,1,0
1806,2024-12-27,17,0,9,8,10,10,955,945,243.42383561643834,1,0
1807,2024-12-27,27,0,20,10,12,12,962,950,303.38904109589043,1,0
1808,2024-12-27,21,0,18,12,12,12,958,946,303.41687671232876,1,0
1809,2024-12-27,19,0,20,12,11,11,956,945,273.42383561643834,1,0
1810,2024-12-28,23,0,20,11,12,12,957,945,303.42383561643834,1,0
1811,2024-12-28,21,0,20,12,16,16,957,941,423.4516712328767,1,0
1812,2024-12-28,21,0,20,16,16,16,952,936,423.4864657534247,1,0
1813,2024-12-28,10,0,20,16,17,17,948,931,453.5212602739726,1,0
1814,2024-12-28,17,0,17,17,12,12,947,935,303.49342465753426,1,0
1815,2024-12-29,16,0,20,12,26,26,951,925,723.5630136986301,1,0
1816,2024-12-29,24,0,20,26,21,21,942,921,573.5908493150685,1,0
1817,2024-12-29,27,0,20,21,21,21,933,912,573.6534794520547,1,0
1818,2024-12-29,24,0,0,0,13,13,938,925,383.56301369863013,0,0
1819,2024-12-29,22,0,20,34,7,7,946,939,153.46558904109588,1,0
1820,2024-12-30,20,0,20,7,14,14,939,925,363.56301369863013,1,0
1821,2024-12-30,22,0,15,14,15,15,959,944,393.4307945205479,1,0
1822,2024-12-30,27,0,13,15,15,15,951,936,393.4864657534247,1,0
1823,2024-12-30,15,0,20,15,17,17,950,933,453.5073424657534,1,0
1824,2024-12-30,22,0,12,17,11,11,948,937,273.47950684931504,1,0
1795,2024-12-25,17,0,20,479,18,18,409,391,487.2790684931507,1,0
1796,2024-12-25,17,0,20,110,16,16,391,375,427.3904109589041,1,0
1797,2024-12-25,8,0,20,16,9,9,854,845,214.11972602739723,1,0
1798,2024-12-25,23,0,20,9,12,12,955,943,303.43775342465756,1,0
1799,2024-12-25,13,0,20,12,8,8,959,951,183.38208219178082,1,0
1800,2024-12-26,28,0,20,8,9,9,960,951,213.3820821917808,1,0
1801,2024-12-26,18,0,11,9,14,14,963,949,363.396,1,0
1802,2024-12-26,20,0,20,14,17,17,957,940,453.4586301369863,1,0
1803,2024-12-26,9,0,20,17,16,16,949,933,423.5073424657534,1,0
1804,2024-12-26,7,0,20,16,15,15,947,932,393.514301369863,1,0
1805,2024-12-27,5,0,20,15,16,16,949,933,423.5073424657534,1,0
1806,2024-12-27,17,0,20,16,15,15,949,934,393.50038356164384,1,0
1807,2024-12-27,27,0,20,15,20,20,949,929,543.5351780821918,1,0
1808,2024-12-27,21,0,20,20,21,21,945,924,573.5699726027398,1,0
1809,2024-12-27,19,0,20,21,18,18,939,921,483.59084931506845,1,0
1810,2024-12-28,23,0,20,18,26,26,941,915,723.632602739726,1,0
1811,2024-12-28,21,0,20,26,19,19,936,917,513.6186849315069,1,0
1812,2024-12-28,21,0,20,19,19,19,935,916,513.6256438356164,1,0
1813,2024-12-28,10,0,20,19,16,16,942,926,423.55605479452055,1,0
1814,2024-12-28,17,0,20,16,21,21,945,924,573.5699726027398,1,0
1815,2024-12-29,16,0,20,21,11,11,943,932,273.514301369863,1,0
1816,2024-12-29,24,0,20,11,10,10,948,938,243.47254794520546,1,0
1817,2024-12-29,27,0,20,10,15,15,959,944,393.4307945205479,1,0
1818,2024-12-29,24,0,20,15,14,14,955,941,363.4516712328767,1,0
1819,2024-12-29,22,0,20,14,16,16,951,935,423.49342465753426,1,0
1820,2024-12-30,20,0,20,16,19,19,950,931,513.5212602739726,1,0
1821,2024-12-30,22,0,18,19,19,19,945,926,513.5560547945205,1,0
1822,2024-12-30,27,0,20,19,21,21,942,921,573.5908493150685,1,0
1823,2024-12-30,15,0,20,21,20,20,940,920,543.5978082191781,1,0
1824,2024-12-30,22,0,12,20,22,22,939,917,603.6186849315069,1,0
1795,2024-12-25,17,0,7,168,22,22,409,387,607.306904109589,1,0
1796,2024-12-25,17,0,20,425,26,26,387,361,727.4878356164384,1,0
1797,2024-12-25,8,0,20,26,14,14,529,515,366.41616438356164,1,0
1798,2024-12-25,23,0,15,14,19,19,940,921,513.5908493150685,1,0
1799,2024-12-25,13,0,20,19,14,14,947,933,363.5073424657534,1,0
1800,2024-12-26,28,0,20,14,19,19,947,928,513.5421369863013,1,0
1801,2024-12-26,18,0,14,19,15,15,947,932,393.514301369863,1,0
1802,2024-12-26,20,0,20,15,12,12,946,934,303.50038356164384,1,0
1803,2024-12-26,9,0,20,12,11,11,953,942,273.44471232876714,1,0
1804,2024-12-26,7,0,20,11,15,15,957,942,393.44471232876714,1,0
1805,2024-12-27,5,0,20,15,12,12,954,942,303.44471232876714,1,0
1806,2024-12-27,17,0,20,12,20,20,953,933,543.5073424657535,1,0
1807,2024-12-27,27,0,0,0,22,22,948,926,653.5560547945205,0,0
1808,2024-12-27,21,0,20,42,23,23,938,915,633.632602739726,1,0
1809,2024-12-27,19,0,20,23,12,12,915,903,303.7161095890411,1,0
1810,2024-12-28,23,0,20,12,8,8,945,937,183.47950684931507,1,0
1811,2024-12-28,21,0,20,8,15,15,960,945,393.42383561643834,1,0
1812,2024-12-28,21,0,20,15,22,22,957,935,603.4934246575342,1,0
1813,2024-12-28,10,0,16,22,19,19,943,924,513.5699726027398,1,0
1814,2024-12-28,17,0,7,19,14,14,939,925,363.56301369863013,1,0
1815,2024-12-29,16,0,18,14,17,17,947,930,453.52821917808217,1,0
1816,2024-12-29,24,0,20,17,14,14,949,935,363.49342465753426,1,0
1817,2024-12-29,27,0,20,14,13,13,949,936,333.4864657534247,1,0
1818,2024-12-29,24,0,6,13,19,19,953,934,513.5003835616438,1,0
1819,2024-12-29,22,0,20,19,18,18,948,930,483.52821917808217,1,0
1820,2024-12-30,20,0,20,18,16,16,943,927,423.54909589041097,1,0
1821,2024-12-30,22,0,20,16,24,24,946,922,663.5838904109589,1,0
1822,2024-12-30,27,0,20,24,15,15,940,925,393.56301369863013,1,0
1823,2024-12-30,15,0,20,15,8,8,941,933,183.50734246575342,1,0
1824,2024-12-30,22,0,20,8,6,6,957,951,123.38208219178082,1,0
1795,2024-12-25,17,0,4,96,8,8,409,401,187.2094794520548,1,0
1796,2024-12-25,17,0,20,479,9,9,401,392,217.27210958904112,1,0
1797,2024-12-25,8,0,20,13,4,4,488,484,66.6318904109589,1,0
1798,2024-12-25,23,0,20,4,10,10,963,953,243.36816438356163,1,0
1799,2024-12-25,13,0,20,10,13,13,966,953,333.36816438356163,1,0
1800,2024-12-26,28,0,20,13,16,16,957,941,423.4516712328767,1,0
1801,2024-12-26,18,0,20,16,12,12,951,939,303.4655890410959,1,0
1802,2024-12-26,20,0,20,12,19,19,952,933,513.5073424657535,1,0
1803,2024-12-26,9,0,3,19,23,23,949,926,633.5560547945205,1,0
1804,2024-12-26,7,0,6,23,18,18,938,920,483.5978082191781,1,0
1805,2024-12-27,5,0,1,18,29,29,939,910,813.667397260274,1,0
1806,2024-12-27,17,0,15,29,25,25,933,908,693.6813150684932,1,0
1807,2024-12-27,27,0,5,25,18,18,926,908,483.6813150684932,1,0
1808,2024-12-27,21,0,20,18,16,16,937,921,423.5908493150685,1,0
1809,2024-12-27,19,0,20,16,19,19,946,927,513.549095890411,1,0
1810,2024-12-28,23,0,20,19,19,19,945,926,513.5560547945205,1,0
1811,2024-12-28,21,0,20,19,19,19,942,923,513.5769315068493,1,0
1812,2024-12-28,21,0,20,19,16,16,942,926,423.55605479452055,1,0
1813,2024-12-28,10,0,20,16,15,15,945,930,393.52821917808217,1,0
1814,2024-12-28,17,0,1,15,11,11,949,938,273.47254794520546,1,0
1815,2024-12-29,16,0,18,11,11,11,954,943,273.43775342465756,1,0
1816,2024-12-29,24,0,20,11,15,15,958,943,393.43775342465756,1,0
1817,2024-12-29,27,0,7,15,12,12,954,942,303.44471232876714,1,0
1818,2024-12-29,24,0,20,12,10,10,953,943,243.43775342465756,1,0
1819,2024-12-29,22,0,20,10,14,14,958,944,363.4307945205479,1,0
1820,2024-12-30,20,0,20,14,13,13,956,943,333.43775342465756,1,0
1821,2024-12-30,22,0,12,13,14,14,953,939,363.4655890410959,1,0
1822,2024-12-30,27,0,9,14,10,10,953,943,243.43775342465756,1,0
1823,2024-12-30,15,0,20,10,21,21,956,935,573.4934246575342,1,0
1824,2024-12-30,22,0,20,21,16,16,949,933,423.5073424657534,1,0
1795,2024-12-25,17,0,7,168,13,13,409,396,337.24427397260274,1,0
1796,2024-12-25,17,0,19,416,16,16,396,380,427.35561643835615,1,0
1797,2024-12-25,8,0,10,16,17,17,548,531,456.3048219178082,1,0
1798,2024-12-25,23,0,20,17,13,13,947,934,333.50038356164384,1,0
1799,2024-12-25,13,0,7,13,18,18,950,932,483.514301369863,1,0
1800,2024-12-26,28,0,20,18,26,26,949,923,723.5769315068493,1,0
1801,2024-12-26,18,0,2,26,22,22,936,914,603.6395616438356,1,0
1802,2024-12-26,20,0,20,22,13,13,932,919,333.6047671232877,1,0
1803,2024-12-26,9,0,20,13,21,21,945,924,573.5699726027398,1,0
1804,2024-12-26,7,0,20,21,14,14,946,932,363.514301369863,1,0
1805,2024-12-27,5,0,19,14,16,16,945,929,423.5351780821918,1,0
1806,2024-12-27,17,0,20,16,16,16,950,934,423.50038356164384,1,0
1807,2024-12-27,27,0,1,16,15,15,948,933,393.5073424657534,1,0
1808,2024-12-27,21,0,20,15,16,16,949,933,423.5073424657534,1,0
1809,2024-12-27,19,0,20,16,18,18,949,931,483.52126027397264,1,0
1810,2024-12-28,23,0,6,18,20,20,946,926,543.5560547945205,1,0
1811,2024-12-28,21,0,20,20,21,21,942,921,573.5908493150685,1,0
1812,2024-12-28,21,0,20,21,18,18,939,921,483.59084931506845,1,0
1813,2024-12-28,10,0,20,18,16,16,941,925,423.56301369863013,1,0
1814,2024-12-28,17,0,11,16,8,8,946,938,183.4725479452055,1,0
1815,2024-12-29,16,0,20,8,6,6,956,950,123.3890410958904,1,0
1816,2024-12-29,24,0,20,6,11,11,966,955,273.3542465753425,1,0
1817,2024-12-29,27,0,20,11,13,13,963,950,333.38904109589043,1,0
1818,2024-12-29,24,0,18,13,14,14,956,942,363.44471232876714,1,0
1819,2024-12-29,22,0,20,14,23,23,953,930,633.5282191780822,1,0
1820,2024-12-30,20,0,20,23,16,16,943,927,423.54909589041097,1,0
1821,2024-12-30,22,0,0,0,14,14,941,927,413.54909589041097,0,0
1822,2024-12-30,27,0,7,30,11,11,950,939,273.4655890410959,1,0
1823,2024-12-30,15,0,5,11,10,10,939,929,243.5351780821918,1,0
1824,2024-12-30,22,0,20,10,11,11,959,948,273.4029589041096,1,0
1795,2024-12-25,17,0,20,479,18,18,409,391,487.2790684931507,1,0
1796,2024-12-25,17,0,20,110,10,10,391,381,247.34865753424657,1,0
1797,2024-12-25,8,0,20,10,11,11,860,849,274.0918904109589,1,0
1798,2024-12-25,23,0,20,11,12,12,959,947,303.4099178082192,1,0
1799,2024-12-25,13,0,20,12,14,14,957,943,363.43775342465756,1,0
1800,2024-12-26,28,0,20,14,11,11,954,943,273.43775342465756,1,0
1801,2024-12-26,18,0,20,11,19,19,955,936,513.4864657534247,1,0
1802,2024-12-26,20,0,20,19,14,14,950,936,363.4864657534247,1,0
1803,2024-12-26,9,0,20,14,10,10,947,937,243.47950684931504,1,0
1804,2024-12-26,7,0,20,10,13,13,956,943,333.43775342465756,1,0
1805,2024-12-27,5,0,20,13,15,15,957,942,393.44471232876714,1,0
1806,2024-12-27,17,0,20,15,15,15,952,937,393.47950684931504,1,0
1807,2024-12-27,27,0,20,15,19,19,950,931,513.5212602739726,1,0
1808,2024-12-27,21,0,20,19,18,18,946,928,483.54213698630133,1,0
1809,2024-12-27,19,0,20,18,17,17,943,926,453.55605479452055,1,0
1810,2024-12-28,23,0,20,17,14,14,945,931,363.5212602739726,1,0
1811,2024-12-28,21,0,20,14,10,10,949,939,243.46558904109588,1,0
1812,2024-12-28,21,0,20,10,17,17,956,939,453.4655890410959,1,0
1813,2024-12-28,10,0,20,17,22,22,953,931,603.5212602739726,1,0
1814,2024-12-28,17,0,20,22,18,18,941,923,483.5769315068493,1,0
1815,2024-12-29,16,0,20,18,20,20,940,920,543.5978082191781,1,0
1816,2024-12-29,24,0,20,20,10,10,942,932,243.514301369863,1,0
1817,2024-12-29,27,0,20,10,12,12,950,938,303.47254794520546,1,0
1818,2024-12-29,24,0,20,12,16,16,958,942,423.44471232876714,1,0
1819,2024-12-29,22,0,20,16,24,24,952,928,663.5421369863013,1,0
1820,2024-12-30,20,0,20,24,23,23,940,917,633.6186849315069,1,0
1821,2024-12-30,22,0,20,23,11,11,933,922,273.58389041095893,1,0
1822,2024-12-30,27,0,20,11,16,16,946,930,423.52821917808217,1,0
1823,2024-12-30,15,0,20,16,16,16,953,937,423.47950684931504,1,0
1824,2024-12-30,22,0,20,16,16,16,948,932,423.514301369863,1,0
1795,2024-12-25,17,0,20,479,20,20,409,389,547.2929863013699,1,0
1796,2024-12-25,17,0,20,112,24,24,389,365,667.46,1,0
1797,2024-12-25,8,0,15,24,17,17,844,827,454.24498630136986,1,0
1798,2024-12-25,23,0,15,17,18,18,939,921,483.59084931506845,1,0
1799,2024-12-25,13,0,14,18,16,16,945,929,423.5351780821918,1,0
1800,2024-12-26,28,0,15,16,22,22,946,924,603.5699726027398,1,0
1801,2024-12-26,18,0,20,22,22,22,942,920,603.5978082191781,1,0
1802,2024-12-26,20,0,20,22,22,22,936,914,603.6395616438356,1,0
1803,2024-12-26,9,0,20,22,20,20,936,916,543.6256438356164,1,0
1804,2024-12-26,7,0,20,20,15,15,938,923,393.5769315068493,1,0
1805,2024-12-27,5,0,20,15,14,14,945,931,363.5212602739726,1,0
1806,2024-12-27,17,0,20,14,14,14,951,937,363.47950684931504,1,0
1807,2024-12-27,27,0,10,14,15,15,952,937,393.47950684931504,1,0
1808,2024-12-27,21,0,20,15,25,25,951,926,693.5560547945205,1,0
1809,2024-12-27,19,0,20,25,20,20,940,920,543.5978082191781,1,0
1810,2024-12-28,23,0,20,20,24,24,935,911,663.6604383561644,1,0
1811,2024-12-28,21,0,20,24,22,22,936,914,603.6395616438356,1,0
1812,2024-12-28,21,0,14,22,19,19,934,915,513.632602739726,1,0
1813,2024-12-28,10,0,20,19,16,16,939,923,423.5769315068493,1,0
1814,2024-12-28,17,0,20,16,20,20,945,925,543.5630136986301,1,0
1815,2024-12-29,16,0,20,20,11,11,944,933,273.5073424657534,1,0
1816,2024-12-29,24,0,20,11,10,10,949,939,243.46558904109588,1,0
1817,2024-12-29,27,0,20,10,15,15,959,944,393.4307945205479,1,0
1818,2024-12-29,24,0,20,15,14,14,955,941,363.4516712328767,1,0
1819,2024-12-29,22,0,20,14,13,13,951,938,333.47254794520546,1,0
1820,2024-12-30,20,0,20,13,15,15,953,938,393.47254794520546,1,0
1821,2024-12-30,22,0,1,15,12,12,952,940,303.4586301369863,1,0
1822,2024-12-30,27,0,20,12,22,22,953,931,603.5212602739726,1,0
1823,2024-12-30,15,0,0,0,18,18,946,928,533.5421369863013,0,0
1824,2024-12-30,22,0,20,40,14,14,940,926,363.55605479452055,1,0
1795,2024-12-25,17,0,1,24,15,15,409,394,397.2581917808219,1,0
1796,2024-12-25,17,0,20,479,19,19,394,375,517.3904109589041,1,0
1797,2024-12-25,8,0,20,102,21,21,399,378,577.3695342465753,1,0
1798,2024-12-25,23,0,12,21,13,13,857,844,334.1266849315069,1,0
1799,2024-12-25,13,0,20,13,14,14,946,932,363.514301369863,1,0
1800,2024-12-26,28,0,20,14,15,15,953,938,393.47254794520546,1,0
1801,2024-12-26,18,0,8,15,21,21,951,930,573.5282191780822,1,0
1802,2024-12-26,20,0,7,21,17,17,944,927,453.54909589041097,1,0
1803,2024-12-26,9,0,20,17,16,16,942,926,423.55605479452055,1,0
1804,2024-12-26,7,0,0,0,13,13,947,934,383.50038356164384,0,0
1805,2024-12-27,5,0,20,29,11,11,951,940,273.4586301369863,1,0
1806,2024-12-27,17,0,20,11,15,15,940,925,393.56301369863013,1,0
1807,2024-12-27,27,0,0,0,22,22,954,932,653.514301369863,0,0
1808,2024-12-27,21,0,20,37,18,18,943,925,483.56301369863013,1,0
1809,2024-12-27,19,0,20,18,19,19,925,906,513.6952328767123,1,0
1810,2024-12-28,23,0,20,19,27,27,943,916,753.6256438356164,1,0
1811,2024-12-28,21,0,20,27,21,21,934,913,573.6465205479452,1,0
1812,2024-12-28,21,0,20,21,14,14,932,918,363.61172602739725,1,0
1813,2024-12-28,10,0,20,14,10,10,945,935,243.49342465753426,1,0
1814,2024-12-28,17,0,20,10,17,17,956,939,453.4655890410959,1,0
1815,2024-12-29,16,0,20,17,17,17,953,936,453.4864657534247,1,0
1816,2024-12-29,24,0,15,17,18,18,946,928,483.54213698630133,1,0
1817,2024-12-29,27,0,5,18,10,10,945,935,243.49342465753426,1,0
1818,2024-12-29,24,0,20,10,14,14,952,938,363.47254794520546,1,0
1819,2024-12-29,22,0,20,14,15,15,956,941,393.4516712328767,1,0
1820,2024-12-30,20,0,20,15,13,13,951,938,333.47254794520546,1,0
1821,2024-12-30,22,0,20,13,12,12,952,940,303.4586301369863,1,0
1822,2024-12-30,27,0,19,12,8,8,955,947,183.40991780821918,1,0
1823,2024-12-30,15,0,20,8,9,9,960,951,213.3820821917808,1,0
1824,2024-12-30,22,0,20,9,15,15,963,948,393.4029589041096,1,0
1795,2024-12-25,17,0,20,479,15,15,409,394,397.2581917808219,1,0
